date,region,property_type,baseline,index_value
01-04-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",61.9
01-04-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",62.7
01-04-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",61.6
01-04-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",64.2
01-04-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",55.3
01-04-1981,"Vancouver, British Columbia",School,"Index, 2002=100",60.6
01-04-1981,"Vancouver, British Columbia",School,"Index, 2002=100",61.3
01-04-1981,"Vancouver, British Columbia",School,"Index, 2002=100",60.9
01-04-1981,"Vancouver, British Columbia",School,"Index, 2002=100",58.3
01-04-1981,"Vancouver, British Columbia",School,"Index, 2002=100",54.8
01-07-1981,Seven census metropolitan area composite,Office,"Index, 2002=100",61.5
01-07-1981,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",56.7
01-07-1981,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",62.7
01-07-1981,Seven census metropolitan area composite,Light factory,"Index, 2002=100",53.1
01-07-1981,Seven census metropolitan area composite,School,"Index, 2002=100",59.9
01-07-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",70.8
01-07-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",76.2
01-07-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",82
01-07-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",53.4
01-07-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",52.9
01-07-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",72
01-07-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",72.6
01-07-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",77.1
01-07-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",54.5
01-07-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",55.5
01-07-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",68.7
01-07-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",68.5
01-07-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",72.6
01-07-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",61.9
01-07-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",56.6
01-07-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",64
01-07-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",77
01-07-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",71.9
01-07-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49
01-07-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49.4
01-07-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",66.3
01-07-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",81.1
01-07-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",74.1
01-07-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",52.2
01-07-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",51.6
01-07-1981,"Montréal, Quebec",Office,"Index, 2002=100",58.7
01-07-1981,"Montréal, Quebec",Office,"Index, 2002=100",64.9
01-07-1981,"Montréal, Quebec",Office,"Index, 2002=100",59.8
01-07-1981,"Montréal, Quebec",Office,"Index, 2002=100",53.5
01-07-1981,"Montréal, Quebec",Office,"Index, 2002=100",49.9
01-07-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.1
01-07-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",62.7
01-07-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",64.1
01-07-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",52.2
01-07-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",54.8
01-07-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.6
01-07-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",60.7
01-07-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",61.8
01-07-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",63.9
01-07-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",58.4
01-07-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",55.8
01-07-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",60.9
01-07-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",56.8
01-07-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",53
01-07-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",53
01-07-1981,"Montréal, Quebec",School,"Index, 2002=100",57.3
01-07-1981,"Montréal, Quebec",School,"Index, 2002=100",58.4
01-07-1981,"Montréal, Quebec",School,"Index, 2002=100",60
01-07-1981,"Montréal, Quebec",School,"Index, 2002=100",55.3
01-07-1981,"Montréal, Quebec",School,"Index, 2002=100",50
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",50.5
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.4
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",56.7
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.8
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",51
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.4
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.4
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",52.8
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",46.6
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.3
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",52.2
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",49.6
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",50.4
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",61.8
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",63.1
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",47.9
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",53.3
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",48.7
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",45.3
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",53.1
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",50.7
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",51.2
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",54.2
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",48.5
01-07-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",45.4
01-07-1981,"Toronto, Ontario",Office,"Index, 2002=100",49.6
01-07-1981,"Toronto, Ontario",Office,"Index, 2002=100",47.2
01-07-1981,"Toronto, Ontario",Office,"Index, 2002=100",54.4
01-07-1981,"Toronto, Ontario",Office,"Index, 2002=100",47.1
01-07-1981,"Toronto, Ontario",Office,"Index, 2002=100",46.4
01-07-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.7
01-07-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",44.6
01-07-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.5
01-07-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",45.8
01-07-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",52.2
01-07-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",49.9
01-07-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",48.3
01-07-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",48.3
01-07-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",56.5
01-07-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",56.7
01-07-1981,"Toronto, Ontario",Light factory,"Index, 2002=100",43.9
01-07-1981,"Toronto, Ontario",Light factory,"Index, 2002=100",48.3
01-07-1981,"Toronto, Ontario",Light factory,"Index, 2002=100",41
01-07-1981,"Toronto, Ontario",Light factory,"Index, 2002=100",46.7
01-07-1981,"Toronto, Ontario",Light factory,"Index, 2002=100",44.9
01-07-1981,"Toronto, Ontario",School,"Index, 2002=100",49.6
01-07-1981,"Toronto, Ontario",School,"Index, 2002=100",52.5
01-07-1981,"Toronto, Ontario",School,"Index, 2002=100",51.2
01-07-1981,"Toronto, Ontario",School,"Index, 2002=100",46
01-07-1981,"Toronto, Ontario",School,"Index, 2002=100",44.9
01-07-1981,"Calgary, Alberta",Office,"Index, 2002=100",69.4
01-07-1981,"Calgary, Alberta",Office,"Index, 2002=100",63.4
01-07-1981,"Calgary, Alberta",Office,"Index, 2002=100",74.3
01-07-1981,"Calgary, Alberta",Office,"Index, 2002=100",58.9
01-07-1981,"Calgary, Alberta",Office,"Index, 2002=100",78.4
01-07-1981,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.6
01-07-1981,"Calgary, Alberta",Warehouse,"Index, 2002=100",64.9
01-07-1981,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.6
01-07-1981,"Calgary, Alberta",Warehouse,"Index, 2002=100",63.2
01-07-1981,"Calgary, Alberta",Warehouse,"Index, 2002=100",71.4
01-07-1981,"Calgary, Alberta",Shopping centre,"Index, 2002=100",72.2
01-07-1981,"Calgary, Alberta",Shopping centre,"Index, 2002=100",63.7
01-07-1981,"Calgary, Alberta",Shopping centre,"Index, 2002=100",69
01-07-1981,"Calgary, Alberta",Shopping centre,"Index, 2002=100",69.3
01-07-1981,"Calgary, Alberta",Shopping centre,"Index, 2002=100",72.9
01-07-1981,"Calgary, Alberta",Light factory,"Index, 2002=100",69.6
01-07-1981,"Calgary, Alberta",Light factory,"Index, 2002=100",64.5
01-07-1981,"Calgary, Alberta",Light factory,"Index, 2002=100",75.4
01-07-1981,"Calgary, Alberta",Light factory,"Index, 2002=100",62.7
01-07-1981,"Calgary, Alberta",Light factory,"Index, 2002=100",68.8
01-07-1981,"Calgary, Alberta",School,"Index, 2002=100",66.6
01-07-1981,"Calgary, Alberta",School,"Index, 2002=100",64.6
01-07-1981,"Calgary, Alberta",School,"Index, 2002=100",70.8
01-07-1981,"Calgary, Alberta",School,"Index, 2002=100",58.7
01-07-1981,"Calgary, Alberta",School,"Index, 2002=100",65.8
01-07-1981,"Edmonton, Alberta",Office,"Index, 2002=100",67.9
01-07-1981,"Edmonton, Alberta",Office,"Index, 2002=100",67.3
01-07-1981,"Edmonton, Alberta",Office,"Index, 2002=100",71.1
01-07-1981,"Edmonton, Alberta",Office,"Index, 2002=100",60.2
01-07-1981,"Edmonton, Alberta",Office,"Index, 2002=100",68
01-07-1981,"Edmonton, Alberta",Warehouse,"Index, 2002=100",75.8
01-07-1981,"Edmonton, Alberta",Warehouse,"Index, 2002=100",69.5
01-07-1981,"Edmonton, Alberta",Warehouse,"Index, 2002=100",76.4
01-07-1981,"Edmonton, Alberta",Warehouse,"Index, 2002=100",65.1
01-07-1981,"Edmonton, Alberta",Warehouse,"Index, 2002=100",71.4
01-07-1981,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",74.7
01-07-1981,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",68.7
01-07-1981,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",72.4
01-07-1981,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",70
01-07-1981,"Edmonton, Alberta",Shopping centre,"Index, 2002=100",57.3
01-07-1981,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.8
01-07-1981,"Edmonton, Alberta",Light factory,"Index, 2002=100",69.8
01-07-1981,"Edmonton, Alberta",Light factory,"Index, 2002=100",74.7
01-07-1981,"Edmonton, Alberta",Light factory,"Index, 2002=100",63.8
01-07-1981,"Edmonton, Alberta",Light factory,"Index, 2002=100",61
01-07-1981,"Edmonton, Alberta",School,"Index, 2002=100",67.4
01-07-1981,"Edmonton, Alberta",School,"Index, 2002=100",70.1
01-07-1981,"Edmonton, Alberta",School,"Index, 2002=100",70.3
01-07-1981,"Edmonton, Alberta",School,"Index, 2002=100",60.6
01-07-1981,"Edmonton, Alberta",School,"Index, 2002=100",61.9
01-07-1981,"Vancouver, British Columbia",Office,"Index, 2002=100",63.6
01-07-1981,"Vancouver, British Columbia",Office,"Index, 2002=100",64.2
01-07-1981,"Vancouver, British Columbia",Office,"Index, 2002=100",64.6
01-07-1981,"Vancouver, British Columbia",Office,"Index, 2002=100",55.1
01-07-1981,"Vancouver, British Columbia",Office,"Index, 2002=100",61.9
01-07-1981,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",72.4
01-07-1981,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",64.4
01-07-1981,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",69.5
01-07-1981,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",67.6
01-07-1981,"Vancouver, British Columbia",Warehouse,"Index, 2002=100",67.6
01-07-1981,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",68.3
01-07-1981,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",62.5
01-07-1981,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",64
01-07-1981,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",69.8
01-07-1981,"Vancouver, British Columbia",Shopping centre,"Index, 2002=100",60.2
01-07-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",63.4
01-07-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",64
01-07-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",63.5
01-07-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",64.7
01-07-1981,"Vancouver, British Columbia",Light factory,"Index, 2002=100",56.6
01-07-1981,"Vancouver, British Columbia",School,"Index, 2002=100",63.3
01-07-1981,"Vancouver, British Columbia",School,"Index, 2002=100",65
01-07-1981,"Vancouver, British Columbia",School,"Index, 2002=100",64
01-07-1981,"Vancouver, British Columbia",School,"Index, 2002=100",59.9
01-07-1981,"Vancouver, British Columbia",School,"Index, 2002=100",56.6
01-10-1981,Seven census metropolitan area composite,Office,"Index, 2002=100",63.8
01-10-1981,Seven census metropolitan area composite,Warehouse,"Index, 2002=100",59.3
01-10-1981,Seven census metropolitan area composite,Shopping centre,"Index, 2002=100",64.9
01-10-1981,Seven census metropolitan area composite,Light factory,"Index, 2002=100",55.5
01-10-1981,Seven census metropolitan area composite,School,"Index, 2002=100",61.8
01-10-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",72.7
01-10-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",79.4
01-10-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",83.9
01-10-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",54.2
01-10-1981,"Halifax, Nova Scotia",Office,"Index, 2002=100",54
01-10-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",73.8
01-10-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",75.3
01-10-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",78.5
01-10-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",55.3
01-10-1981,"Halifax, Nova Scotia",Warehouse,"Index, 2002=100",57.1
01-10-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",70
01-10-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",71.3
01-10-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",73.9
01-10-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",62.5
01-10-1981,"Halifax, Nova Scotia",Shopping centre,"Index, 2002=100",57.4
01-10-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",65.2
01-10-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",79.3
01-10-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",73.5
01-10-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",49.5
01-10-1981,"Halifax, Nova Scotia",Light factory,"Index, 2002=100",50.5
01-10-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",67.9
01-10-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",84.9
01-10-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",75.5
01-10-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",52.8
01-10-1981,"Halifax, Nova Scotia",School,"Index, 2002=100",52.8
01-10-1981,"Montréal, Quebec",Office,"Index, 2002=100",60.7
01-10-1981,"Montréal, Quebec",Office,"Index, 2002=100",69.7
01-10-1981,"Montréal, Quebec",Office,"Index, 2002=100",61.3
01-10-1981,"Montréal, Quebec",Office,"Index, 2002=100",54.1
01-10-1981,"Montréal, Quebec",Office,"Index, 2002=100",50.5
01-10-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",63.3
01-10-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",65.5
01-10-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",64.8
01-10-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",52.8
01-10-1981,"Montréal, Quebec",Warehouse,"Index, 2002=100",55.2
01-10-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",63.1
01-10-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",64.2
01-10-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",62.8
01-10-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",65.7
01-10-1981,"Montréal, Quebec",Shopping centre,"Index, 2002=100",59.9
01-10-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",57.6
01-10-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",63.9
01-10-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",58.6
01-10-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",53.7
01-10-1981,"Montréal, Quebec",Light factory,"Index, 2002=100",53.6
01-10-1981,"Montréal, Quebec",School,"Index, 2002=100",58.6
01-10-1981,"Montréal, Quebec",School,"Index, 2002=100",61.8
01-10-1981,"Montréal, Quebec",School,"Index, 2002=100",61.4
01-10-1981,"Montréal, Quebec",School,"Index, 2002=100",56
01-10-1981,"Montréal, Quebec",School,"Index, 2002=100",50.5
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",51.9
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",46.9
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",58.4
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",48.1
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Office,"Index, 2002=100",53.6
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",53.3
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",53.3
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.3
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",48
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Warehouse,"Index, 2002=100",54.4
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",52.9
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",50
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",51.7
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",63.4
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Shopping centre,"Index, 2002=100",64.7
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",49.1
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",54
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",50.5
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",46.3
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",Light factory,"Index, 2002=100",54.6
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",51.6
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",52.1
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",55
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",49.2
01-10-1981,"Ottawa-Gatineau, Ontario part, Ontario/Quebec",School,"Index, 2002=100",46.8
01-10-1981,"Toronto, Ontario",Office,"Index, 2002=100",51.9
01-10-1981,"Toronto, Ontario",Office,"Index, 2002=100",51.3
01-10-1981,"Toronto, Ontario",Office,"Index, 2002=100",56.8
01-10-1981,"Toronto, Ontario",Office,"Index, 2002=100",47.5
01-10-1981,"Toronto, Ontario",Office,"Index, 2002=100",47.6
01-10-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.1
01-10-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",48.8
01-10-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",47.9
01-10-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",46.1
01-10-1981,"Toronto, Ontario",Warehouse,"Index, 2002=100",52.6
01-10-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",51.9
01-10-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",52.7
01-10-1981,"Toronto, Ontario",Shopping centre,"Index, 2002=100",49.9
